user_followersCount,user_account_age_days,launch_month,user_followingCount,user_madePosts_totalCount,user_submittedPosts_totalCount,topics_totalCount,launch_hour,name_len,name_words,description_len,launch_weekday,description_words,successful_launch
0,0,4,2,1,1,3,7,7,1,271,0,45,0
0,37,10,0,1,1,3,7,10,1,183,4,26,0
0,0,4,0,1,1,3,7,6,1,497,3,71,0
0,1,4,0,1,1,3,7,7,1,220,1,33,0
0,0,12,0,1,1,4,8,11,1,87,2,10,0
1,4,5,0,1,1,3,7,14,1,452,0,67,0
53,2232,3,0,3,3,3,7,5,1,331,3,49,1
20,0,4,3,1,1,3,7,8,1,478,4,68,1
1,0,2,0,2,3,4,8,8,2,443,6,69,0
0,0,1,5,1,1,3,8,23,4,274,4,45,0
9,115,2,88,15,15,3,8,12,2,495,5,77,0
0,1,3,0,0,1,3,8,9,1,281,2,39,0
6,238,5,8,2,2,3,7,14,2,197,1,34,0
1,228,4,28,1,1,4,7,6,1,459,3,73,0
0,720,1,0,1,1,4,8,20,3,488,6,76,0
1,2307,2,0,4,4,3,8,40,8,486,5,71,1
7,6,4,15,1,1,3,7,15,2,459,3,83,0
19,3209,10,1,7,8,3,7,15,2,212,3,35,1
504,260,8,9,3,3,3,7,12,1,181,6,24,1
0,12,9,0,1,1,1,7,18,1,151,1,23,0
69,3828,11,14,26,26,1,8,12,2,94,1,16,0
0,0,10,3,1,1,3,7,13,1,112,5,18,1
0,0,8,0,1,1,3,7,26,3,260,0,40,0
0,245,11,0,2,2,3,8,12,1,236,5,31,0
0,8,3,0,1,1,3,7,5,1,175,1,27,0
0,6,4,4,5,5,3,7,28,4,486,2,72,0
0,1,9,0,1,1,3,7,7,1,220,3,35,0
0,0,3,1,1,1,3,7,10,2,156,6,25,0
0,0,5,0,1,1,3,7,35,5,481,3,67,0
1,0,3,2,1,1,3,7,10,2,163,3,23,0
6,377,4,0,17,17,4,7,9,1,450,1,67,0
18,849,11,2,2,2,3,8,18,3,481,2,73,0
0,225,4,3,2,2,4,7,12,2,452,1,76,0
0,1,9,0,0,1,2,7,7,1,241,0,37,0
1,0,12,0,0,1,3,8,8,2,417,1,57,1
65,2992,4,3,3,4,3,7,17,2,483,4,78,1
0,0,11,0,1,1,3,8,34,5,274,0,40,0
0,930,12,0,1,1,3,8,14,1,292,2,43,0
3,0,4,0,1,1,3,7,13,1,492,4,72,0
0,0,3,0,1,1,2,7,14,1,114,6,17,0
0,777,11,0,1,1,4,8,10,2,373,3,55,0
0,4,4,0,1,1,3,7,8,1,411,1,56,0
0,1202,4,0,1,1,3,7,10,1,240,1,42,0
0,0,12,0,0,1,1,8,13,2,461,0,69,0
4,0,10,0,1,1,3,7,8,1,160,3,26,1
0,6,11,0,1,1,3,8,9,1,305,3,52,0
0,0,5,0,1,1,3,7,40,5,478,0,67,0
0,15,5,0,22,22,3,7,29,5,440,5,74,0
0,0,1,0,1,2,1,8,10,2,257,1,35,0
7,67,10,3,1,1,3,7,6,1,259,6,45,1
1,34,11,0,1,1,4,8,13,1,101,5,9,0
0,0,1,0,1,1,4,8,20,3,392,3,62,0
1,2467,2,0,0,1,3,8,10,1,337,1,62,0
0,0,1,0,1,1,1,8,33,6,444,3,71,0
2,247,9,0,3,3,4,7,23,3,250,4,36,1
0,3,5,0,2,2,3,7,10,1,348,4,47,0
0,11,10,0,5,5,2,7,39,6,142,2,21,0
0,2,5,0,1,1,1,7,7,1,175,2,32,0
0,0,5,0,1,1,3,7,11,2,248,3,48,0
28,4090,11,5,1,1,3,8,7,1,447,6,72,0
0,908,12,0,1,1,1,8,9,2,171,4,26,0
15,159,8,0,2,2,3,7,6,1,153,0,24,1
0,7,6,21,1,1,3,7,8,1,387,1,61,0
0,1,12,5,1,1,3,8,13,2,95,6,14,0
2,228,11,0,3,3,2,8,16,3,125,4,21,0
1,0,8,0,1,1,1,7,14,1,81,3,16,0
0,9,11,9,1,1,3,8,7,1,143,1,17,0
1,39,9,3,1,1,3,7,13,2,222,1,31,0
0,0,1,2,3,3,2,8,17,3,348,5,51,0
0,52,3,0,10,11,1,7,14,2,106,1,14,0
0,1,4,1,1,1,3,7,4,1,182,2,27,0
0,0,4,0,1,1,3,7,12,1,411,1,59,0
0,0,4,0,1,1,3,7,11,2,75,2,13,0
1,48,1,8,1,1,4,8,36,6,447,4,67,0
322,1256,12,182,3,3,2,8,8,1,143,6,24,1
0,6,5,0,1,1,3,7,10,1,138,3,21,0
0,53,5,0,1,1,2,7,16,3,448,3,70,0
0,0,1,0,2,2,3,8,7,1,454,2,62,0
0,0,12,4,1,1,3,8,6,1,102,1,19,0
0,0,4,3,1,1,3,7,6,1,92,3,12,0
3,7,3,2,1,1,4,7,7,1,351,1,53,0
3,2179,2,8,4,4,3,8,5,1,153,2,18,0
1,116,4,2,1,1,4,7,9,1,465,1,77,0
0,8,11,0,4,4,4,8,30,3,406,0,60,1
0,0,1,0,0,1,1,8,27,3,441,5,68,0
18,6,11,0,1,1,4,8,13,2,333,1,49,1
0,14,1,24,1,1,3,8,11,1,380,1,57,0
11,1133,12,1,1,1,3,8,5,1,44,1,8,0
0,0,3,0,1,1,2,8,22,4,187,1,32,0
3,1751,11,0,6,6,3,8,11,1,174,0,32,0
2,152,4,1,172,173,3,7,31,4,156,2,24,0
0,1,5,0,2,2,3,7,26,4,479,4,82,0
1,67,4,4,1,1,3,7,12,2,488,4,82,0
0,0,2,0,2,2,1,8,26,5,140,1,25,0
8,1251,9,6,3,3,3,7,7,1,143,2,24,0
14,0,11,0,1,1,3,8,8,1,402,2,59,0
170,3301,12,52,2,9,4,8,17,2,243,6,41,1
0,1958,1,0,1,1,3,8,7,1,441,1,73,0
1,258,9,0,0,1,1,7,7,1,140,3,20,0
0,0,4,1,1,1,3,7,10,1,148,0,21,0
0,1774,12,1,1,1,3,8,11,1,405,2,61,0
0,16,3,0,1,1,3,7,28,4,158,4,22,0
0,34,4,0,5,5,3,7,8,1,428,1,59,0
52,450,1,0,5,5,4,8,7,1,208,0,32,1
0,3,9,0,1,1,3,7,9,1,238,4,33,0
0,11,1,0,1,1,2,8,10,2,160,2,26,0
0,0,12,0,1,1,3,8,11,1,173,2,23,0
0,0,1,0,0,1,3,8,8,1,131,3,21,0
109120,4264,2,688,26,4497,3,8,11,2,469,4,80,1
1,71,9,0,1,1,2,7,8,1,135,4,21,0
0,0,5,82,1,1,3,7,29,3,290,5,45,0
10,246,12,2,7,7,3,8,30,5,455,0,73,0
0,70,3,0,3,3,3,8,9,1,400,1,59,0
0,2155,12,0,1,1,3,8,11,1,500,1,83,0
3,594,11,1,3,3,4,8,19,3,210,0,30,0
1,0,1,3,1,1,3,8,8,1,160,2,25,0
0,0,1,2,1,1,3,8,12,1,220,1,37,0
458,3115,5,6,22,18,3,7,19,3,442,3,72,1
0,183,5,0,4,4,3,7,17,1,359,5,42,0
0,41,4,0,1,1,1,7,33,5,149,2,22,0
0,0,1,0,1,1,1,8,12,2,115,4,16,0
1,1,5,0,1,1,3,7,12,2,215,4,32,0
0,108,2,0,49,51,1,8,12,2,155,1,29,0
60,1141,3,23,4,4,3,7,13,1,335,1,53,0
1,0,9,5,0,2,2,7,30,4,209,2,33,0
25,2,4,20,1,1,3,7,7,1,468,1,67,1
0,1,3,6,1,1,3,7,22,1,75,5,12,0
0,121,12,0,7,9,2,8,11,2,153,4,27,0
16,2890,12,8,6,6,3,8,16,4,334,0,57,0
1,16,12,1,1,1,3,8,6,1,500,4,77,0
1,322,3,0,2,2,3,8,15,2,336,6,45,0
4,19,8,2,5,5,3,7,19,3,129,6,17,1
10,145,8,0,0,4,3,7,8,1,243,6,30,1
0,0,1,0,1,1,3,8,10,2,235,2,42,1
0,1,3,0,1,1,3,7,13,2,241,4,43,0
0,0,3,0,0,1,1,7,5,1,319,5,57,0
3,0,5,0,1,1,3,7,8,1,178,1,25,0
1,112,10,0,17,17,3,7,27,3,193,3,29,0
1,7,4,4,1,1,3,7,11,1,219,0,31,0
3,27,8,3,1,1,4,7,10,1,241,1,37,1
26,1305,2,0,40,40,3,8,14,2,198,6,24,0
0,19,5,0,2,2,4,7,7,1,181,2,26,0
0,0,10,0,2,2,4,7,11,2,198,1,31,1
0,0,12,0,1,1,3,8,12,2,125,6,24,0
1,297,11,0,2,2,3,8,12,2,485,4,67,0
16,1662,1,6,5,5,3,8,3,1,492,4,82,0
128,3962,2,14,2,4,4,8,11,2,461,0,70,0
0,1272,4,0,1,1,3,7,18,3,252,0,38,0
0,0,3,100,1,1,1,7,18,2,285,1,41,0
1,421,3,1,18,18,3,7,22,1,157,1,25,0
0,95,10,0,2,2,3,7,40,7,208,3,35,0
4,4332,5,0,2,1,3,7,6,1,402,1,63,0
5,18,1,0,1,1,3,8,6,1,430,0,61,1
0,140,5,0,1,1,3,7,28,4,207,1,34,0
0,3,6,0,1,1,2,7,7,1,385,1,56,0
0,4,4,0,0,1,2,7,7,1,458,2,82,0
1,32,5,1,22,22,1,7,19,3,444,5,67,0
0,0,4,0,0,1,3,7,34,6,466,5,65,0
9,1416,5,0,47,49,2,7,29,4,145,0,23,0
0,0,6,0,1,1,2,7,5,1,171,1,27,0
1,177,12,0,1,1,3,8,11,1,107,4,13,0
0,5,4,0,1,1,1,7,34,7,158,3,28,0
0,62,10,1,2,2,1,7,15,2,180,1,24,0
0,0,12,1,1,1,1,8,8,1,182,4,24,0
1,144,1,0,2,1,3,8,7,1,191,6,25,1
1,0,3,0,2,2,4,7,4,1,123,0,18,0
0,1134,2,0,2,1,2,8,35,5,486,3,71,0
1,17,5,0,2,2,3,7,9,1,274,6,44,1
109362,4199,12,688,26,4497,3,8,10,1,283,2,42,1
1,0,2,1,2,2,3,8,8,1,479,0,85,0
103,4042,2,19,14,14,3,8,5,1,467,0,75,0
1,470,2,0,1,1,1,8,36,7,404,1,67,0
1,0,1,8,1,1,3,8,9,2,221,0,36,1
0,0,2,0,1,1,3,8,9,2,402,5,67,0
0,5,11,3,2,2,3,8,10,2,447,1,73,1
4,64,2,0,3,3,3,8,11,1,452,2,73,0
0,50,9,4,2,2,3,7,10,1,145,2,21,0
0,0,2,0,1,1,3,8,14,2,441,1,68,0
0,5,12,2,1,1,1,8,6,1,121,1,20,0
5,1695,3,0,1,1,3,8,38,5,255,1,37,0
185,3381,8,8,1,1,3,7,39,5,214,0,27,1
103,3935,5,2,1,1,3,7,4,1,143,2,21,0
0,15,3,0,1,1,3,8,9,1,440,1,69,0
2,2,5,0,1,1,3,7,13,2,159,1,23,0
1,2396,12,0,2,2,3,8,10,1,497,2,84,1
0,1,10,2,1,1,3,7,9,1,239,1,34,1
1,1,3,0,1,1,3,7,7,1,472,3,69,0
7,36,4,1,1,1,1,7,8,1,457,2,85,1
1246,4312,5,2,30,35,3,7,9,1,147,3,18,0
0,2,11,0,2,2,3,8,6,1,444,5,68,0
0,0,8,0,1,1,3,7,38,4,256,0,36,0
0,663,4,0,2,2,3,7,17,3,211,3,37,0
2,336,11,0,1,1,4,8,12,2,386,0,55,1
0,7,3,0,1,1,1,7,5,1,241,2,35,0
0,0,11,0,1,1,3,8,33,6,142,0,20,0
25,461,4,6,2,2,4,7,8,1,432,1,70,0
0,123,3,0,2,2,3,8,6,2,435,3,72,0
0,32,2,3,1,13,3,8,21,3,460,1,61,0
1,0,3,0,1,1,2,7,9,1,409,4,69,0
1,12,4,5,1,1,1,7,27,3,183,2,21,0
0,8,2,1,1,1,3,8,28,4,450,1,70,0
0,0,5,0,1,1,3,7,9,1,447,4,63,0
0,963,10,0,1,1,3,7,5,1,123,4,17,0
23,2135,12,1,1,1,3,8,32,6,245,1,36,0
0,1,2,0,1,1,3,8,10,1,386,4,58,0
0,103,2,0,4,4,3,8,8,1,316,1,40,0
0,0,2,0,0,2,2,8,7,1,455,3,69,0
0,53,3,2,1,1,3,8,9,1,444,5,67,0
3,75,10,6,2,2,3,7,11,1,115,3,15,1
0,1,5,0,1,1,3,7,14,2,477,2,83,0
101,974,5,6,6,6,4,7,10,1,354,1,53,1
0,0,2,2,1,1,3,8,14,2,487,2,77,0
43,3956,2,60,1,1,2,8,11,2,128,5,23,0
0,0,3,5,1,1,3,7,19,3,195,5,30,0
0,196,5,0,2,2,3,7,33,6,450,5,67,0
0,3,5,0,1,1,3,7,17,3,245,5,42,0
1,0,5,2,1,1,2,7,7,1,156,0,24,0
1,238,3,1,1,1,3,7,6,1,484,1,66,0
0,0,2,1,1,1,3,8,13,2,476,4,68,0
0,0,2,2,1,1,3,8,14,1,487,4,74,0
181,782,11,114,1,3,3,8,8,1,132,0,18,1
0,157,3,0,4,4,2,7,16,2,300,4,40,0
0,33,2,0,1,1,4,8,10,2,255,4,35,0
0,126,4,0,3,3,1,7,14,2,300,2,52,0
273,4286,5,6,5,5,3,7,9,1,243,4,38,0
0,0,3,0,1,1,3,7,10,1,400,6,68,0
0,0,4,0,1,1,3,7,15,3,138,2,21,0
0,0,3,19,2,2,3,7,14,2,454,0,67,0
0,7,3,43,1,1,3,7,5,1,460,0,71,0
0,0,4,0,1,1,3,7,10,1,422,3,66,0
47,4174,4,3,1,1,4,7,10,1,399,0,62,1
1,14,9,0,1,1,2,7,11,2,99,4,18,0
0,0,5,3,1,1,3,7,31,6,248,0,40,0
0,0,5,5,1,1,4,7,12,1,369,6,56,0
0,0,4,0,1,1,4,7,7,1,379,2,59,0
0,0,4,0,1,1,3,7,6,1,153,6,19,0
12,7,1,8,2,2,3,8,14,3,219,1,35,1
13,1397,3,5,6,6,3,8,31,5,417,2,76,0
2,233,4,7,2,2,3,7,7,1,173,3,28,0
0,0,5,0,1,1,2,7,11,2,180,5,29,0
0,6,3,0,1,1,3,7,8,1,346,6,67,0
0,0,6,0,1,1,2,7,9,1,236,1,39,0
0,6,1,0,1,1,4,8,9,1,470,3,67,0
7,608,9,1,2,2,2,7,9,1,232,3,35,1
0,125,5,0,2,2,1,7,9,1,253,0,36,0
0,5,2,0,1,1,3,8,8,1,320,4,43,0
3,496,4,1,1,1,2,7,7,1,248,2,31,0
0,577,3,0,1,2,3,7,17,1,198,4,35,0
0,0,2,0,3,3,3,8,37,5,168,2,24,0
0,383,10,0,1,1,2,7,10,1,29,1,4,0
11,126,2,6,3,3,3,8,29,5,398,0,61,0
0,1,4,0,1,1,2,7,8,2,329,0,50,0
0,0,4,1,1,1,3,7,28,5,378,3,59,0
1,0,10,3,1,1,3,7,16,1,141,4,20,0
0,132,1,2,5,5,3,8,38,6,449,6,65,0
53,406,11,13,3,3,3,8,10,3,406,6,68,1
0,296,12,0,0,1,3,8,11,1,281,1,42,0
8,2858,2,5,3,3,3,8,9,1,150,0,26,0
2,601,1,0,1,1,3,8,9,1,322,2,53,0
0,1066,2,6,1,1,3,8,40,4,183,1,28,0
6347,4275,10,193,35,22,3,7,24,3,242,1,40,1
4,593,1,0,20,20,3,8,28,5,30,6,6,0
4,330,11,3,2,2,2,8,8,1,281,6,46,1
5,1748,2,0,4,4,4,8,7,1,192,6,32,1
0,0,10,1,1,1,3,7,9,1,162,2,25,1
1,115,3,8,1,1,1,8,15,1,345,4,53,0
0,55,4,0,1,1,3,7,9,1,444,1,73,0
0,5,3,0,1,1,4,8,14,1,496,1,68,0
0,0,3,0,1,1,3,7,5,1,426,6,73,0
0,0,5,0,1,1,1,7,12,3,497,4,73,0
152,2917,10,1,2,1,3,7,35,9,243,1,39,1
1,0,1,0,1,1,2,8,10,1,145,4,19,0
0,3,11,7,0,1,3,8,28,5,430,4,70,0
0,0,2,0,0,1,4,8,13,2,471,0,65,0
0,0,3,0,1,1,3,7,13,1,455,1,63,0
0,0,3,0,1,1,3,7,39,6,147,0,20,0
0,1,5,6,1,1,3,7,5,1,345,1,57,0
0,0,2,0,1,1,3,8,10,2,205,0,27,0
0,35,3,0,1,1,1,7,14,2,455,3,66,0
1,0,12,5,3,3,1,8,31,5,399,4,72,0
622,599,11,571,2,1,3,8,9,1,495,0,83,1
0,312,4,0,2,2,3,7,36,6,492,3,71,0
1,1152,4,0,2,2,3,7,10,2,258,4,36,0
0,75,4,0,2,2,3,7,16,3,487,3,75,0
1,2,9,0,0,1,4,7,9,1,154,4,27,0
0,2,1,0,1,1,3,8,7,1,151,0,21,0
0,7,6,0,1,1,3,7,12,1,466,1,79,0
2,774,1,0,4,4,2,8,9,1,142,0,23,0
7,185,3,5,0,1,2,8,7,1,369,5,62,1
7,21,8,1,6,6,3,7,17,2,150,5,19,1
81,2781,4,84,6,6,4,7,10,1,394,0,59,1
49,792,2,10,1,1,3,8,8,1,500,4,79,1
0,1,2,1,1,1,3,8,28,5,365,1,63,1
0,18,12,1,2,2,4,8,16,2,266,3,43,0
3,23,1,0,2,2,4,8,7,1,494,1,79,0
0,70,10,0,1,1,3,7,35,6,165,2,29,1
0,0,1,5,1,2,3,8,15,1,254,3,35,0
0,0,1,0,1,1,4,8,7,1,137,4,19,0
0,1,4,0,1,1,4,7,40,6,467,0,67,0
210,3621,10,5,5,5,4,7,6,1,180,4,31,1
1,0,2,0,1,1,3,8,26,4,487,0,70,0
0,0,5,0,0,1,3,7,12,1,150,0,24,0
1,45,11,0,4,4,2,7,15,2,434,6,61,0
0,40,4,0,2,2,3,7,4,1,287,0,51,0
2,15,8,0,1,1,3,7,7,1,206,1,32,1
0,269,4,2,1,1,3,7,13,3,231,3,36,0
21,2290,4,1,6,10,3,7,8,1,311,1,47,0
0,0,5,0,1,1,3,7,10,1,458,3,65,0
0,14,5,1,1,1,3,7,8,1,335,1,53,0
0,0,11,0,1,1,3,7,9,1,267,5,43,0
4,218,2,0,5,5,3,8,5,1,74,6,10,1
0,0,4,0,1,1,3,7,11,1,274,1,46,0
0,0,10,0,1,1,3,7,40,6,480,4,66,0
0,10,11,1,2,2,4,7,10,2,433,6,68,1
0,143,1,0,2,2,3,8,17,3,485,3,80,0
0,0,3,2,1,1,3,8,4,1,495,4,84,0
0,0,1,0,1,1,2,8,25,3,144,5,20,0
3,87,11,1,7,8,2,8,9,1,212,2,32,0
0,0,12,1,1,1,3,8,10,1,486,4,89,0
68447,3784,4,172,15,345,1,7,10,2,353,1,51,1
0,1621,5,5,1,1,3,7,16,1,152,0,19,0
2,307,3,0,3,3,4,8,10,2,398,0,56,0
0,4,1,0,1,1,3,8,9,1,406,2,64,0
0,0,5,0,1,1,3,7,35,6,270,2,40,0
3,849,10,0,2,2,3,7,12,2,196,5,29,1
0,505,3,0,1,1,3,7,13,2,352,1,56,0
0,35,12,0,4,4,2,8,11,2,484,0,80,0
68,69,4,4,8,8,3,7,8,1,415,2,65,0
2,316,4,1,2,2,3,7,22,4,151,2,22,0
0,1214,12,1,1,1,3,8,23,3,382,5,57,0
0,0,3,0,1,1,1,7,8,1,162,1,21,0
0,0,5,0,1,1,3,7,8,1,471,5,74,0
0,17,3,1,8,11,2,7,8,1,160,4,29,0
3,544,1,3,3,2,3,8,4,1,219,0,37,0
1,0,11,0,1,1,3,8,9,1,138,2,18,1
23,2221,2,80,1,1,4,8,6,1,474,3,72,0
0,91,9,1,1,1,2,7,7,1,166,1,23,0
1,226,1,0,18,19,2,8,34,5,268,5,34,0
68,908,8,2,1,1,3,7,9,1,200,3,32,1
53,2770,5,5,5,2,3,7,3,1,474,1,83,1
5,1640,1,0,3,4,3,8,6,1,445,0,71,0
0,0,1,0,2,2,3,8,8,1,91,6,12,0
1,1,5,0,1,1,3,7,9,1,225,3,33,0
0,0,5,1,2,2,3,7,11,1,163,1,22,0
0,10,3,0,1,1,3,8,11,1,254,6,38,0
1,0,12,0,0,1,3,8,11,1,363,6,62,1
154,429,5,1,18,18,3,7,5,1,486,5,73,0
0,1478,11,0,1,1,2,8,19,2,336,4,48,0
0,1,11,5,1,1,3,8,12,1,215,1,29,1
8,3,9,5,1,1,3,7,7,1,243,0,37,1
0,2,3,3,1,1,3,7,40,7,438,0,59,0
1,1,12,0,1,1,3,8,26,4,316,0,54,0
0,0,1,5,0,1,3,8,10,1,330,0,47,0
1,16,11,1,1,1,5,8,27,4,422,2,63,1
0,44,4,0,6,6,3,7,40,7,468,3,75,0
0,0,11,0,1,1,3,8,9,1,282,4,46,0
19,1410,4,21,2,2,3,7,9,1,136,4,22,0
0,0,9,0,0,1,3,7,9,3,211,5,36,0
24,228,10,20,3,3,3,7,12,1,164,3,24,1
1,0,4,3,1,1,3,7,32,5,232,0,30,0
0,360,3,0,5,5,1,8,13,3,286,0,42,0
0,991,10,0,1,1,3,7,21,3,237,1,39,0
0,0,11,2,1,1,2,8,8,1,138,1,21,0
0,0,5,1,0,1,3,7,10,2,398,2,76,0
0,1169,3,0,1,1,1,7,8,1,477,1,69,0
0,0,5,0,1,1,3,7,10,1,454,2,79,0
0,3,4,1,1,1,3,7,7,1,156,1,28,0
0,0,4,0,1,1,1,7,13,2,300,4,50,0
0,0,1,0,1,1,1,8,13,1,425,5,73,0
0,282,5,0,2,2,3,7,9,2,142,5,22,0
0,285,1,0,1,1,4,8,11,1,140,3,21,1
1,1196,3,1,1,1,3,7,10,1,476,3,75,0
0,1259,4,0,1,1,3,7,8,1,167,1,20,0
63,85,2,1,4,4,3,8,37,5,149,3,21,1
3,1,12,0,1,1,3,8,6,1,303,1,46,1
0,0,4,0,1,1,1,7,26,3,206,3,23,0
0,87,2,0,1,1,2,8,11,2,455,0,61,0
0,496,2,0,2,2,3,8,23,3,327,2,50,0
0,0,3,0,1,1,3,7,8,1,187,5,29,0
0,0,2,0,0,1,4,8,9,1,246,4,38,0
3,2490,4,5,2,3,1,7,14,2,89,2,16,0
0,0,3,1,1,1,2,7,10,2,231,4,34,0
1,131,4,0,1,1,3,7,5,1,214,0,39,0
0,111,9,0,1,1,3,7,19,3,226,2,33,0
0,0,5,3,1,1,3,7,7,1,133,1,17,0
0,2,3,9,2,2,3,7,9,1,164,1,23,0
2,135,4,1,174,175,3,7,33,5,142,6,18,0
0,115,12,2,2,2,1,8,22,3,135,2,24,0
25888,4386,12,119,17,3718,3,8,9,1,135,1,19,1
1,549,8,0,3,3,3,7,11,1,176,4,27,1
0,0,5,0,0,2,1,7,18,3,412,4,50,0
4,39,4,8,2,2,3,7,22,3,211,2,33,0
0,0,3,0,1,1,2,7,7,1,314,4,53,0
4,0,2,0,2,2,3,8,12,3,153,4,29,0
1,7,12,5,1,1,3,8,38,5,495,2,77,0
0,0,4,0,9,9,3,7,37,5,329,5,48,0
0,0,2,0,1,1,3,8,12,2,460,2,66,0
12,0,5,0,3,3,3,7,9,1,396,0,60,0
0,293,1,13,3,3,3,8,11,1,395,3,54,0
6,2827,6,4,1,1,3,7,10,1,171,1,26,1
0,1,4,0,1,1,3,7,6,1,499,6,86,0
0,6,6,5,1,1,3,7,8,1,180,0,24,0
1,3,9,2,2,2,3,7,15,1,237,2,37,1
0,1,12,0,1,1,4,8,5,1,276,0,41,0
0,6,11,5,0,1,3,8,8,1,227,0,32,1
12,1905,11,0,2,2,4,8,9,1,232,3,33,0
0,0,4,0,1,1,3,7,32,4,125,5,18,0
0,0,11,0,1,1,3,8,7,1,431,6,80,0
1,34,3,0,1,1,4,7,7,1,354,0,55,0
0,0,3,0,2,2,3,7,9,1,119,0,17,0
1,2303,3,0,1,1,3,8,10,1,319,1,52,0
0,180,2,0,2,2,4,8,12,2,477,2,70,0
0,27,8,0,2,2,3,7,30,5,198,3,28,0
2,926,11,0,4,4,3,8,16,2,100,5,16,0
0,1678,1,1,1,1,2,8,15,2,457,1,70,0
1,319,3,0,1,2,3,7,27,4,165,0,24,0
0,0,8,0,1,1,3,7,14,2,247,6,32,0
0,2,3,3,1,1,3,8,6,1,169,1,31,0
0,0,2,3,1,1,2,8,11,2,481,4,77,0
0,0,12,3,1,1,3,8,17,2,228,4,37,0
0,0,12,0,1,1,3,8,6,1,413,3,55,0
0,357,2,1,2,2,3,8,13,2,475,6,72,0
0,6,5,0,1,1,3,7,7,1,59,5,10,0
10,1732,9,1,5,5,3,7,11,1,258,0,32,0
1,2595,11,0,1,1,3,8,11,1,362,2,48,1
0,46,10,2,2,2,2,7,8,1,125,1,21,1
0,0,3,0,1,1,3,7,17,3,184,3,26,0
0,11,4,0,2,2,3,7,11,1,430,4,72,0
0,42,2,0,3,3,2,8,22,3,340,6,48,0
387,4077,4,538,34,58,3,7,10,3,488,5,76,0
0,1,4,3,0,1,3,7,18,3,484,2,66,0
1,47,3,12,1,2,4,7,10,1,395,1,57,0
6828,490,5,133,1,572,2,7,21,3,320,3,48,1
0,2007,6,0,1,1,3,7,9,1,211,1,36,0
0,111,2,7,0,1,3,8,14,1,138,1,18,0
4,14,2,11,0,1,3,8,12,1,110,5,16,1
0,185,11,1,2,2,3,8,7,1,88,1,11,0
0,447,2,5,2,2,2,8,24,3,161,3,27,0
0,14,3,0,2,2,3,7,4,1,490,1,81,0
0,456,4,0,1,1,3,7,12,1,369,0,55,0
126,2074,5,2,115,118,3,7,37,5,49,0,8,0
245,3748,11,191,3,2,3,8,6,1,393,4,73,0
68447,3784,4,172,15,345,3,7,4,1,218,1,35,1
18,3491,2,6,6,6,3,8,32,6,318,2,50,0
0,0,5,0,1,1,1,7,36,4,370,2,52,0
10,28,3,3,2,2,4,7,6,1,243,1,41,1
48,1706,2,11,1,1,3,8,10,1,185,1,29,1
2,5,5,0,1,1,3,7,15,2,335,4,55,0
191,3267,10,4,1,3,3,7,15,3,208,0,37,1
0,16,9,0,1,2,3,7,38,9,227,3,31,0
2,80,9,0,6,6,3,7,6,1,224,1,34,1
0,297,3,0,1,1,3,7,12,3,37,0,5,0
0,42,5,0,3,3,4,7,6,1,178,1,32,0
0,16,9,0,1,1,2,7,14,2,147,1,19,0
22,134,4,20,1,7,3,7,23,3,494,3,75,1
0,0,11,0,1,1,4,8,6,1,465,1,78,0
0,0,12,0,1,1,4,8,7,1,315,3,48,0
0,32,6,2,1,1,3,7,8,1,479,0,59,0
0,0,9,0,1,1,3,7,36,6,223,1,31,1
0,5,1,0,1,1,3,8,9,1,406,2,62,0
0,421,5,1,4,4,2,7,11,1,169,2,28,0
0,0,3,0,1,1,3,7,10,1,56,1,7,0
0,0,3,0,1,1,3,7,10,2,434,1,72,0
8,8,8,0,9,9,3,7,17,3,147,0,19,1
0,35,9,0,2,2,3,7,5,1,215,0,41,1
2,1209,5,0,1,1,3,7,10,1,287,2,39,0
0,4,3,0,1,1,3,7,11,1,397,1,65,0
0,0,1,5,1,1,4,8,9,1,137,3,19,0
0,38,11,0,2,2,3,8,5,1,264,1,39,1
1,111,1,5,3,3,3,8,9,1,196,4,32,0
0,104,9,0,1,1,3,7,22,3,136,1,17,0
0,9,1,0,3,3,3,8,40,6,488,2,75,0
0,0,1,0,1,1,2,8,6,1,243,1,29,0
0,23,3,0,1,1,2,7,12,1,376,3,59,0
2,5,8,4,1,1,3,7,21,3,260,6,41,1
0,0,11,0,1,1,3,8,13,1,485,1,79,0
0,0,4,2,1,1,1,7,19,2,146,4,23,0
0,1,4,0,1,1,1,7,16,3,158,2,24,0
0,42,11,0,3,3,3,8,11,1,139,1,18,0
0,129,4,0,1,1,3,7,8,1,456,2,69,0
0,22,5,0,1,1,3,7,8,1,454,1,70,0
0,0,5,0,1,1,3,7,7,1,447,0,66,0
0,0,3,5,2,2,3,8,9,1,427,3,54,0
2,0,4,0,1,1,3,7,10,1,365,0,49,0
0,0,1,0,1,1,3,8,8,1,175,5,22,1
0,0,10,2,1,1,3,7,9,1,158,2,22,0
1,132,2,0,4,49,3,8,32,4,392,1,54,0
0,1,11,0,1,1,3,8,8,1,387,2,58,0
0,0,5,0,1,1,3,7,14,1,118,1,22,0
0,0,5,0,2,2,3,7,29,4,166,1,28,0
0,5,3,1,1,1,3,8,12,2,463,6,64,0
0,0,8,0,1,1,3,7,29,3,212,5,37,0
1,139,4,5,1,1,3,7,15,2,474,1,67,0
